Player_ID,Player_Name,Gender,Age,Country,Team,Position,Sport_Type,Match_ID,Tournament,Match_Date,Opponent_Team,Venue,City,Score,Assists,Goals,Wickets,Minutes_Played,Rating,Match_Fee,Bonus,Sponsorship_Amount,Ticket_Sales,Fan_ID,Ticket_Type,Payment_Mode,Feedback_Score,Coach_Name,Win_Status,Weather
P4022,Sara,Other,38,USA,Team D,Batsman,Football,M63232,League,2023-03-24,Team D,Stadium 1,New York,96,7.0,0,0,114.0,2.68,556.64,637.8,4878.3,467.09,F41908,VVIP,Credit Card,1,Rahul,Draw,Sunny
P4053,Carlos,Male,21,YSA,Team E,Defender,Tennis,M58878,Championship,2021-03-10,Team A,Court 4,London,112,4.0,4,3,103.0,1.3,3473.84,839.43,3419.84,1199.55,F90959,VVIP,Credit Card,2,Lee,Lose,Windy
P8080,John,Other,39,Germany,Team D,Defender,Cricket,M24521,World Cup,2022-09-04,Team C,Ground 3,Delhi,124,1.0,1,4,,9.63,2058.63,1480.35,6696.37,6522.34,F44943,VIP,Cash,1,Brown,Lose,Cloudy
P7481,David,Female,34,UK,Team C,Forward,Tennis,M74353,Friendly,2024-08-12,Team E,Ground 3,London,131,3.0,4,0,51.0,1.25,940.52,893.75,7443.44,6227.49,F30232,VVIP,Credit Card,4,Anderson,Lose,Cloudy
P1478,Sara,Female,16,South Africa,Team A,Bowler,Basketball,M48263,Championship,2024-11-27,Team A,Stadium 1,Delhi,120,0.0,3,1,8.0,1.02,4911.49,1318.21,5533.7,2466.37,F12815,,UPI,2,Lee,Lose,
P4232,Amit,Male,21,Germany,Team C,Goalkeeper,Football,M71028,World Cup,2024-10-17,Team E,Arena 2,Berlin,37,0.0,3,1,56.0,3.91,1455.03,1678.99,6570.65,7217.34,F25814,Regular,UPI,4,Anderson,Win,Windy
P8365,Maria,Other,20,YSA,Team E,Bowler,Basketball,M76288,Championship,,Team C,Arena 2,Sydney,121,5.0,4,2,68.0,3.0,2071.08,208.68,6046.72,2868.69,F62550,VIP,Online,5,Patel,Win,
P8037,Sara,Other,31,South Africa,Team D,Forward,Football,M94178,World Cup,2024-10-24,Team B,Court 4,Berlin,25,1.0,4,4,42.0,6.16,1431.71,1531.48,1041.2,3119.24,F89419,VIP,Cash,1,Rahul,Win,Cloudy
P7370,Maria,Female,41,USA,Team A,Goalkeeper,Basketball,M89035,League,2022-11-19,Team B,Arena 2,Delhi,128,5.0,2,1,6.0,9.05,3478.96,1491.16,8575.32,707.84,F25805,VIP,Online,3,Smith,Win,Cloudy
P1072,Sara,Male,39,USA,Team B,Defender,Basketball,M47865,World Cup,,Team C,Ground 3,Berlin,3,0.0,1,3,101.0,5.33,4021.32,1639.42,1536.06,5547.79,F59427,VIP,Credit Card,4,Anderson,Draw,Windy
P4519,Maria,Other,39,South Africa,Team E,Defender,Cricket,M71840,Championship,2022-08-09,Team B,Stadium 1,Delhi,38,9.0,2,4,43.0,7.96,4372.88,1912.13,4693.06,2948.18,F35610,VVIP,UPI,1,Smith,Win,Windy
P4371,Amit,Male,42,USA,Team B,Goalkeeper,Cricket,M58385,Friendly,2023-10-13,Team E,Stadium 1,London,53,,0,1,43.0,9.18,1899.49,619.2,1999.17,8207.49,F21292,VIP,upi,3,Rahul,Lose,Rainy
P5560,Sara,Other,16,South Africa,Team C,Defender,Yootball,M21962,Friendly,2025-08-13,Team D,Court 4,Delhi,32,8.0,0,0,101.0,2.7,2860.49,858.04,6960.83,8034.52,F85226,VIP,UPI,3,Lee,Lose,Sunny
P2025,Carlos,Other,17,Germany,Team A,Batsman,Football,M86287,Championship,2023-08-23,Team A,Arena 2,London,19,1.0,3,4,94.0,5.39,3484.66,525.36,3930.29,1371.58,F74312,VVIP,Credit Card,1,Brown,Win,Sunny
P2667,Amit,Female,19,India,Team A,Batsman,Tennis,M67899,Friendly,2023-12-27,Team D,Court 4,Delhi,15,,3,1,67.0,6.78,3332.84,654.21,1640.37,1683.93,F31617,Regular,Credit Card,2,Brown,Lose,Windy
P9796,Maria,Male,19,Germany,Team B,Forward,Cricket,M72513,World Cup,2021-10-02,Team B,Ground 3,London,148,5.0,1,0,76.0,3.99,3722.12,659.65,1408.18,3277.81,F93150,VVIP,Online,3,Brown,,Sunny
P4063,Priya,Other,15,Germany,Team A,Batsman,Cricket,M41324,Championship,2022-04-10,Team A,Arena 2,Berlin,126,5.0,3,2,43.0,7.66,3963.77,1739.55,3134.28,5850.46,F17751,Regular,Online,1,Rahul,Lose,Windy
P6993,John,Other,22,UK,Team A,Forward,Football,M55417,Championship,2023-09-27,Team E,,Berlin,86,6.0,0,4,78.0,7.35,938.63,125.8,7005.38,3490.89,F60455,VVIP,Online,1,Brown,Win,Rainy
P6340,Liu,Male,26,Brazil,Team A,Batsman,Football,M31406,Championship,2025-04-09,Team B,Stadium 1,London,81,4.0,1,4,39.0,4.79,1257.4,405.4,7463.99,3567.53,F27149,VVIP,Credit Card,2,Rahul,Draw,
P4228,Sara,Other,38,USA,Team C,Goalkeeper,Basketball,M95335,League,2024-12-28,Team E,Court 4,London,61,3.0,0,1,76.0,1.79,3804.44,1221.12,2155.87,1486.6,F28257,Regular,Credit Card,1,Patel,Win,Cloudy
P8496,Maria,Male,18,UK,Team C,Defender,Football,M30075,Friendly,2022-07-05,Team A,Stadium 1,Sydney,30,5.0,4,2,42.0,1.1,2645.04,1530.39,2252.01,3422.42,F69275,VIP,Credit Card,4,Lee,Lose,Rainy
P2867,Amit,,27,AUSTRALIA,Team D,Bowler,Basketball,M53877,League,2021-07-02,Team E,Ground 3,New York,41,7.0,4,3,106.0,4.32,2421.65,1394.75,6339.04,4757.02,F58911,VVIP,UPI,4,Brown,Win,Cloudy
P5298,Maria,Male,37,Germany,Team D,Defender,Basketball,M28788,Championship,2021-06-04,Team E,Arena 2,Berlin,11,3.0,1,1,61.0,1.74,2549.48,93.15,9615.4,9848.72,F75004,VVIP,Cash,2,Lee,Win,Rainy
P9019,John,Other,29,Germany,Team A,Goalkeeper,Cricket,M80158,World Cup,2022-01-23,Team C,Stadium 1,Sydney,64,4.0,2,1,42.0,8.03,2174.12,907.59,5976.2,8395.85,F91991,VIP,CREDIT CARD,5,Anderson,Xose,Rainy
P9646,Priya,Female,25,USA,Team A,Forward,Tennis,M86862,World Cup,2025-08-11,Team D,Ground 3,Berlin,72,6.0,3,3,89.0,4.01,3159.8,368.95,7405.68,7950.52,F37748,Regular,Cash,1,Patel,Lose,Cloudy
P6134,Liu,Other,24,Australia,Team E,Goalkeeper,basketball,M24949,League,2022-11-25,Team C,Stadium 1,Sydney,130,5.0,1,3,18.0,6.99,1954.96,1976.28,6178.74,5642.22,F70206,Regular,Credit Card,4,Lee,Win,Cloudy
P7367,Priya,Male,17,USA,Team B,Batsman,Cricket,M41894,League,2023-10-02,Team D,Stadium 1,Sydney,114,3.0,3,3,116.0,4.12,3365.67,1997.78,1943.52,3664.89,F94372,Regular,Cash,4,Patel,Lose,Rainy
P7431,Maria,Female,36,UK,Team A,Defender,Cricket,M54628,Friendly,2024-05-26,Team D,Arena 2,New York,136,3.0,0,3,48.0,8.16,1411.87,101.8,9518.18,8583.77,F75101,VVIP,Credit Card,1,Brown,Lose,Sunny
P2871,Mike,Male,28,USA,Team D,Batsman,Cricket,M19602,Friendly,2023-06-11,Team A,Arena 2,New York,105,9.0,2,3,64.0,9.0,3909.6,1335.45,1647.86,3539.55,F76111,Regular,UPI,1,Brown,Draw,Sunny
P6700,David,Other,30,South Africa,Team E,Bowler,Tennis,M34682,Friendly,2025-08-26,Team B,Court 4,Berlin,15,3.0,3,0,76.0,8.54,4017.2,1626.13,7838.83,5968.68,F16613,Regular,UPI,3,Brown,draw,Sunny
P6766,Carlos,Male,24,Brazil,Team C,Defender,Cricket,M37711,League,2023-09-25,Team B,Arena 2,Delhi,77,0.0,4,0,24.0,5.36,3103.34,649.56,9814.17,2646.04,F32368,Regular,Online,2,Brown,Win,Sunny
P8501,Maria,Male,43,Germany,Team E,Defender,Tennis,M92282,Friendly,2022-02-19,Team D,Ground 3,New York,124,4.0,4,3,83.0,1.76,2161.96,1387.27,3870.97,7786.46,F92499,Regular,Online,3,Lee,,Sunny
P3826,Carlos,Female,24,Brazil,Team A,Goalkeeper,Basketball,M18152,Championship,2023-05-06,Team A,Arena 2,London,130,7.0,0,2,40.0,4.35,564.78,375.34,2544.67,5193.88,F85129,Regular,Credit Card,2,Lee,Lose,Rainy
P5873,Priya,Male,26,Australia,Team E,Goalkeeper,Cricket,M12626,Friendly,2025-04-24,Team B,Ground 3,New York,140,6.0,1,2,22.0,4.82,1046.9,255.92,6095.57,8962.17,F72761,VIP,UPI,3,Lee,Draw,Windy
P2388,Priya,Female,44,Brazil,Team B,Batsman,tennis,M57025,World Cup,2022-05-10,Team E,Stadium 1,Sydney,129,4.0,3,3,57.0,9.64,858.59,1850.6,8155.6,5732.11,F84883,VVIP,Credit Card,2,Patel,Draw,Windy
P3194,Priya,Male,23,South Africa,Team C,Batsman,Basketball,M53443,Championship,2023-08-29,Team C,Stadium 1,New York,111,2.0,0,0,87.0,6.09,545.92,1285.07,9545.28,1726.62,F49987,Regular,Credit Card,1,Brown,,Sunny
P6131,Carlos,Male,15,USA,Team C,Batsman,Football,M19699,Championship,2022-01-25,Team C,Stadium 1,Sydney,126,0.0,4,2,42.0,6.77,3749.99,1633.89,7243.07,9930.18,F80945,Regular,UPI,2,Brown,Win,Cloudy
P2931,Amit,Female,19,India,Team D,Bowler,Cricket,M61300,Championship,2024-05-06,Team E,Court 4,Berlin,20,6.0,4,0,104.0,8.04,4802.3,1065.43,4022.86,5069.46,F30947,VIP,Credit Card,4,Smith,Lose,Sunny
P4908,David,Other,34,Germany,Team A,Bowler,Tennis,M44929,League,2025-09-09,Team D,Ground 3,London,146,2.0,4,1,112.0,6.11,550.26,309.45,5449.12,2582.01,F69691,VVIP,UPI,5,Patel,Lose,Rainy
P6003,Priya,Other,22,Australia,Team E,Defender,Football,M25901,League,2024-06-10,Team C,Stadium 1,New York,88,3.0,2,0,102.0,6.39,1007.11,753.31,7850.81,3359.9,F38890,VIP,Cash,4,Lee,Draw,Rainy
P2916,Carlos,Female,25,USA,Team C,Bowler,Tennis,M28305,Championship,2025-07-17,Team B,Arena 2,London,46,4.0,2,3,39.0,3.21,4373.04,1763.31,8091.39,1300.22,F40593,VVIP,UPI,2,Patel,Lose,Sunny
P3999,Carlos,Female,26,USA,Team B,Defender,Cricket,M67928,League,2024-03-07,Team D,Ground 3,New York,149,7.0,4,4,29.0,1.53,3598.26,31.21,1669.94,832.01,F19881,VVIP,Cash,2,Smith,Draw,Cloudy
P7116,Priya,Female,15,INDIA,Team B,Bowler,Basketball,M42094,League,2024-11-09,Team C,Stadium 1,Sydney,84,6.0,1,3,33.0,7.49,2321.2,414.36,6523.66,4560.61,F11418,VIP,Cash,2,Patel,Lose,Sunny
P3316,Maria,Female,39,Germany,Team A,Batsman,basketball,M35433,League,2025-07-23,Team D,,Delhi,127,8.0,2,1,,8.64,4967.58,506.57,9706.33,9523.54,F21259,VVIP,Credit Card,5,Smith,Lose,Sunny
P9369,Sara,Other,36,South Africa,Team A,Goalkeeper,Football,M37519,League,2022-03-27,Team A,Arena 2,London,71,2.0,3,0,,4.71,3081.3,525.99,8067.31,1317.48,F59028,Regular,UPI,5,Anderson,Draw,Rainy
P7364,Mike,Other,34,India,Team B,Bowler,Tennis,M46445,World Cup,2022-11-10,Team D,,London,41,9.0,2,2,104.0,5.94,3513.2,197.17,1065.91,9036.97,F95905,Regular,Cash,3,Smith,Lose,Rainy
P7852,Maria,Other,42,India,Team A,Forward,Zasketball,M59855,League,2025-02-18,Team E,Court 4,New York,8,0.0,3,3,59.0,3.77,3439.29,1696.44,3024.47,7987.67,F94730,VVIP,Online,2,Anderson,Win,Sunny
P3258,John,Female,39,India,Team B,Defender,Tennis,M80673,World Cup,2022-12-08,Team E,Court 4,London,24,0.0,2,2,0.0,5.05,1502.16,319.03,5005.08,8083.62,F78157,VIP,Online,3,Anderson,Draw,Cloudy
P7286,David,Other,25,UK,Team B,Forward,Basketball,M81444,World Cup,2024-10-26,Team B,Stadium 1,London,1,9.0,4,0,11.0,2.88,2696.56,1659.35,7356.43,7128.54,F38422,VIP,Online,4,Smith,Win,Windy
P7931,Carlos,Xther,19,USA,Team B,Goalkeeper,Basketball,M12349,League,2024-11-19,Team C,,Sydney,18,0.0,3,1,45.0,7.84,1473.85,710.12,5997.22,5959.17,F36554,VIP,Cash,5,Smith,Win,Sunny
P4043,Maria,Other,29,India,Team E,Bowler,Tennis,M37283,World Cup,2024-06-26,Team C,Arena 2,Berlin,19,1.0,1,3,114.0,5.43,2792.59,914.64,1695.95,1301.74,F97973,VIP,UPI,1,Smith,Draw,Sunny
P8973,Maria,,19,USA,Team B,Goalkeeper,Football,M96453,Friendly,2022-10-04,Team B,Stadium 1,Berlin,69,1.0,2,2,92.0,5.92,638.52,925.7,7644.42,5798.96,F93659,VIP,Online,5,Anderson,Draw,Rainy
P9804,Mike,Male,26,Germany,Team C,Batsman,Football,M60258,League,2022-06-29,Team C,Arena 2,Delhi,16,6.0,2,3,74.0,1.33,2218.82,1426.3,8548.42,3584.58,F90552,Regular,Online,3,Smith,Lose,Rainy
P3838,Mike,Other,19,Australia,Team C,Batsman,Basketball,M90895,League,2024-09-02,Team E,Court 4,Sydney,123,8.0,4,3,104.0,6.6,2174.95,1462.6,2851.82,1142.51,F18238,Regular,Cash,1,Smith,Win,Sunny
P3733,Sara,Male,31,Germany,Team A,Bowler,Basketball,M88866,World Cup,2022-06-23,Team A,,Sydney,88,7.0,3,2,16.0,2.82,1812.34,1281.38,1606.81,8057.9,F11840,VIP,Online,1,Anderson,Lose,Rainy
P9022,Liu,Other,31,UK,Team B,Batsman,Football,M31375,Championship,2025-09-10,Team B,Arena 2,Berlin,93,3.0,4,1,83.0,4.45,856.53,1547.54,8118.62,5510.83,F34625,VIP,Credit Card,1,Brown,Draw,Rainy
P5732,Priya,Female,38,India,Team C,Defender,Football,M84858,World Cup,2024-10-31,Team A,Ground 3,Sydney,83,1.0,3,3,57.0,4.71,3969.35,16.61,6764.02,7475.06,F44713,VIP,Credit Card,5,Anderson,Draw,Sunny
P3298,Sara,Male,26,Australia,Team D,Defender,Cricket,M32457,Friendly,2023-04-09,Team E,Ground 3,Berlin,130,,2,1,37.0,5.04,2392.05,1009.62,8231.54,4847.15,F16962,Regular,Credit Card,2,Brown,Lose,Rainy
P4065,Maria,Female,38,USA,Team A,Bowler,Football,M86731,World Cup,2021-04-07,Team B,Ground 3,New York,86,,2,1,5.0,3.05,4162.88,1048.05,6099.37,5562.0,F14140,VIP,UPI,1,Rahul,Win,Windy
P6154,David,Male,42,UK,Team B,Defender,Basketball,M13735,Friendly,2022-01-29,Team A,Ground 3,London,50,4.0,2,0,61.0,8.65,4260.77,478.68,4856.84,7152.2,F52084,VVIP,UPI,4,Smith,Draw,Rainy
P8389,Carlos,Other,29,USA,Team B,Batsman,Basketball,M61881,Friendly,2025-02-18,Team B,Arena 2,Delhi,81,8.0,2,2,83.0,4.85,1461.19,1112.74,9667.7,2544.77,F54869,VVIP,Credit Card,4,Smith,Draw,Cloudy
P1878,Mike,male,29,UK,Team E,Bowler,Cricket,M58544,League,2021-09-24,Team B,Ground 3,London,7,7.0,0,0,73.0,6.51,2395.99,934.31,8019.64,8485.78,F66548,,UPI,1,Anderson,Win,Sunny
P6882,Amit,Other,20,Germany,Team C,Batsman,Basketball,M51068,League,2021-04-12,Team E,Arena 2,New York,120,2.0,2,4,9.0,6.53,3744.38,944.22,4707.25,4267.39,F13520,VIP,UPI,4,Anderson,Draw,Rainy
P1157,Sara,other,26,South Africa,Team C,Defender,Cricket,M69317,League,2022-09-23,Team A,Ground 3,Delhi,3,8.0,2,0,94.0,6.46,2747.73,236.9,9167.66,7114.04,F72772,VVIP,UPI,4,Smith,Draw,Cloudy
P8939,Amit,Other,41,UK,Team D,Goalkeeper,Tennis,M92482,League,2022-09-24,Team B,,Berlin,85,9.0,3,3,25.0,6.03,4347.81,870.53,9941.49,3328.19,F97711,VIP,UPI,4,Rahul,Draw,Windy
P3236,Amit,Other,43,SOUTH AFRICA,Team B,Bowler,Xricket,M93861,Friendly,2022-05-17,Team D,,New York,127,2.0,2,3,,8.4,3072.06,1532.86,3774.13,7054.5,F52989,Regular,Cash,3,Anderson,Win,Rainy
P4196,Priya,Male,34,UK,Team D,Bowler,Tennis,M93026,World Cup,2021-04-24,Team D,Arena 2,Sydney,109,9.0,2,3,16.0,8.31,3333.11,819.98,9032.29,530.86,F71076,VIP,Xash,3,Anderson,Lose,Sunny
P7290,Carlos,Other,32,South Africa,Team E,Goalkeeper,Tennis,M20183,World Cup,2022-08-05,Team A,Court 4,New York,98,7.0,3,4,52.0,4.75,4041.61,975.0,1408.58,9299.69,F85344,Regular,Online,4,Rahul,Lose,Cloudy
P9281,Priya,Male,28,Germany,Team A,Batsman,Football,M10393,Championship,2022-04-11,Team E,Court 4,London,36,0.0,2,1,77.0,6.72,1050.0,1935.04,2929.14,7890.26,F21965,VIP,Online,2,Smith,Win,Windy
P9109,David,Female,16,Germany,Team B,Forward,Tennis,M72286,League,2022-03-05,Team D,Ground 3,Berlin,70,3.0,2,3,4.0,1.93,3129.12,1743.57,2448.21,6681.58,F90617,VVIP,Cash,4,Lee,Draw,Rainy
P7703,Carlos,Other,23,Australia,Team A,Forward,Tennis,M66746,World Cup,2021-04-29,Team A,Arena 2,Sydney,32,3.0,4,0,66.0,1.82,884.43,1857.4,4209.34,3306.43,F99853,Regular,Online,3,Anderson,Lose,Cloudy
P9056,Maria,Other,19,South Africa,Team E,Forward,Tennis,M87870,Championship,2022-10-22,Team E,Ground 3,New York,30,5.0,0,1,106.0,5.32,1672.48,155.35,6063.6,8441.62,F88784,Regular,UPI,1,Anderson,Win,Cloudy
P7809,Sara,Other,34,Germany,Team D,Bowler,Cricket,M92733,World Cup,2022-01-28,Team E,Ground 3,New York,124,1.0,3,0,114.0,9.1,1456.57,1237.16,7479.82,7700.09,F84123,VVIP,Cash,4,Smith,Win,Rainy
P8272,Priya,,40,India,Team C,Forward,Football,M19819,League,2025-02-07,Team C,Arena 2,New York,11,6.0,4,0,19.0,6.85,3051.84,446.82,9125.23,4585.54,F95227,Regular,Credit Card,5,Rahul,Lose,Rainy
P9006,Amit,Female,43,brazil,Team D,Bowler,Cricket,M55484,Championship,2025-06-05,Team A,Ground 3,London,10,4.0,1,3,50.0,7.02,4297.56,808.49,2426.93,2054.75,F39396,VVIP,Credit Card,3,Smith,Draw,Windy
P3740,Mike,OTHER,15,USA,Team B,Defender,Football,M48327,League,2024-11-17,Team A,Stadium 1,Berlin,87,,1,0,,2.42,1097.64,1359.5,6204.55,1837.59,F19402,VVIP,Online,3,Patel,Draw,Sunny
P2354,David,Other,37,germany,Team C,Batsman,Football,M84629,Friendly,2023-05-13,Team E,Arena 2,Delhi,71,5.0,0,4,78.0,5.08,3957.78,1157.83,5992.24,4933.14,F22372,Regular,Online,3,Rahul,Win,Cloudy
P1505,Mike,Xale,17,India,Team A,Forward,Football,M38379,World Cup,2024-04-05,Team D,Ground 3,New York,31,5.0,1,1,66.0,4.61,1143.8,1011.46,5126.26,7855.74,F45583,VVIP,UPI,1,Patel,Win,Sunny
P4613,Amit,FEMALE,20,Germany,Team C,Forward,Tennis,M20868,League,2021-10-24,Team E,Stadium 1,Berlin,56,5.0,0,3,2.0,8.05,1353.52,1628.9,7251.24,7173.21,F13160,Regular,CREDIT CARD,5,Patel,Lose,Windy
P5785,Liu,Female,19,Brazil,Team C,Goalkeeper,Tennis,M73346,World Cup,2022-01-05,Team D,Stadium 1,Berlin,85,9.0,1,3,22.0,2.24,4626.23,1365.2,5620.25,4986.29,F99460,VVIP,Credit Card,5,Lee,Win,Cloudy
P1535,Mike,Female,35,Brazil,Team E,Goalkeeper,Cricket,M47011,Friendly,2025-05-20,Team C,Stadium 1,New York,18,7.0,1,0,8.0,5.85,543.78,1642.09,5951.72,2123.83,F36814,VIP,Cash,5,Lee,Lose,Sunny
P5503,Mike,FEMALE,41,USA,Team D,Bowler,Tennis,M95656,Championship,2021-01-21,Team B,Court 4,Sydney,115,9.0,4,0,10.0,9.2,1387.15,1863.86,9129.98,2468.38,F63312,VIP,UPI,3,Lee,Win,Cloudy
P4683,Mike,Male,19,USA,Team A,Goalkeeper,Tennis,M82918,Championship,2025-04-20,Team C,Stadium 1,Berlin,13,3.0,1,2,46.0,9.03,1470.0,1423.94,8742.45,670.61,F14348,VIP,Credit Card,4,Brown,,Cloudy
P9808,David,,15,India,Team D,Batsman,Cricket,M89888,World Cup,2021-02-04,Team E,Ground 3,Sydney,32,9.0,0,2,48.0,8.67,1768.46,790.79,6196.01,1850.28,F16243,VIP,Online,4,Rahul,Xin,Windy
P5729,Carlos,Other,31,India,Team D,Defender,Basketball,M61539,World Cup,2022-01-17,Team A,Arena 2,New York,9,7.0,2,3,119.0,4.37,2135.35,425.56,2405.89,226.32,F46370,VIP,UPI,5,Smith,Win,Sunny
P3755,Maria,Female,33,Brazil,Team A,Goalkeeper,Football,M78789,Friendly,2022-11-17,Team E,Arena 2,Berlin,79,8.0,2,3,43.0,9.47,964.3,541.83,9628.31,6777.5,F59779,Regular,UPI,3,Brown,Draw,Cloudy
P8492,Liu,Female,28,ZRAZIL,Team D,Goalkeeper,Tennis,M93130,League,2024-02-14,Team E,Arena 2,Delhi,63,3.0,2,0,112.0,8.25,2608.04,793.26,6604.3,5923.57,F42701,VVIP,Online,4,Patel,Draw,Windy
P9115,Priya,Other,26,South Africa,Team D,Bowler,Zootball,M47803,World Cup,2025-09-25,Team A,Court 4,Delhi,67,0.0,0,4,104.0,8.66,2297.08,1480.18,8267.27,9880.77,F30009,VVIP,UPI,2,Anderson,Draw,Cloudy
P9369,Amit,Other,24,Zrazil,Team D,Bowler,Tennis,M17889,World Cup,2021-10-21,Team E,Ground 3,Berlin,91,2.0,0,4,12.0,9.39,3312.2,80.31,1495.2,7651.45,F13144,VVIP,Cash,4,Lee,Win,Cloudy
P2854,Priya,Female,34,INDIA,Team C,Forward,Football,M91949,Championship,2021-12-02,Team B,Arena 2,New York,124,0.0,2,0,7.0,9.43,4403.83,1628.56,9071.43,2537.78,F78209,,UPI,4,Rahul,Win,Cloudy
P2871,Maria,,35,GERMANY,Team D,Bowler,Tennis,M52424,World Cup,2021-06-07,Team A,Court 4,Sydney,79,6.0,1,2,62.0,3.16,1839.74,1516.27,7241.46,7108.13,F25934,VVIP,UPI,2,Rahul,Draw,Windy
P5389,Priya,Male,32,Germany,Team A,Forward,Cricket,M31188,Friendly,2025-05-14,Team A,Ground 3,Delhi,58,0.0,2,2,21.0,2.15,2959.19,998.83,7168.82,220.5,F69192,VIP,Credit Card,4,Anderson,LOSE,Cloudy
P9898,David,Female,38,USA,Team B,Batsman,Football,M66800,Friendly,2022-10-11,Team C,Court 4,New York,96,3.0,3,4,37.0,7.22,2171.2,799.33,1991.01,9862.96,F79077,VIP,Online,1,Brown,Lose,Rainy
P7010,Mike,Xale,41,Germany,Team C,Batsman,Tennis,M44188,Championship,2021-12-12,Team A,Stadium 1,New York,18,0.0,0,3,26.0,6.07,681.13,225.39,7415.77,6182.91,F28973,VVIP,UPI,3,Rahul,Win,Rainy
P9880,Priya,Male,25,Australia,Team B,Batsman,Cricket,M17661,Championship,2023-08-04,Team A,Stadium 1,Berlin,148,1.0,3,0,25.0,3.95,4194.84,579.4,1689.74,1284.73,F53710,Regular,UPI,1,Brown,Draw,
P1681,David,Other,44,Yndia,Team C,Bowler,Xricket,M14516,World Cup,2021-04-29,Team A,Court 4,London,21,0.0,3,3,22.0,7.16,3353.97,219.26,1502.43,5035.34,F12925,Regular,Cash,1,Brown,Lose,Windy
P8231,David,Female,16,South Africa,Team D,Bowler,Football,M52001,Championship,2021-05-30,Team C,Court 4,Berlin,8,4.0,0,2,119.0,1.56,509.78,1637.77,3928.13,9412.08,F54396,VVIP,Credit Card,3,Rahul,Lose,Windy
P9951,David,Female,39,Australia,Team E,Defender,TENNIS,M56149,Friendly,2021-02-06,Team A,Court 4,Sydney,8,,2,4,102.0,1.42,1623.07,1018.68,1208.53,8512.03,F79023,VIP,UPI,1,Brown,Draw,
P4580,Maria,Other,32,Australia,Team B,Defender,Basketball,M31978,World Cup,,Team A,Stadium 1,Sydney,26,2.0,4,3,94.0,4.19,1890.45,493.57,2436.63,3059.3,F30288,VVIP,Credit Card,4,Brown,Win,Rainy
P7965,Priya,Male,43,USA,Team C,Defender,Cricket,M88985,Championship,2021-06-14,Team A,Court 4,New York,16,7.0,3,2,92.0,2.74,4151.89,36.18,7535.14,4021.85,F20710,Regular,Credit Card,5,Rahul,Lose,Sunny
P2677,Liu,Other,39,South Africa,Team E,Bowler,Basketball,M55445,Championship,2025-09-06,Team D,Court 4,Delhi,44,4.0,2,2,64.0,7.47,3923.21,1047.84,8514.33,8550.23,F71915,VVIP,UPI,5,Rahul,Win,Sunny
P5055,Liu,,21,Germany,Team C,Batsman,Cricket,M18022,League,,Team A,,New York,7,4.0,4,2,73.0,9.53,2282.65,1504.17,2615.69,9010.11,F94719,Regular,Cash,1,Rahul,Win,Windy
P5877,Liu,Female,38,Brazil,Team C,Goalkeeper,Tennis,M99378,League,2025-04-10,Team A,Ground 3,New York,145,4.0,3,3,46.0,6.95,1208.04,1532.99,8409.68,9154.51,F17002,VIP,Cash,5,Smith,Win,Sunny
P1528,John,Other,29,Germany,Team E,Batsman,Cricket,M37325,World Cup,2023-01-17,Team A,,Sydney,124,7.0,2,1,60.0,6.89,2237.14,428.85,5324.77,9484.11,F67161,VVIP,Credit Card,1,Lee,Lose,Sunny
P8368,Liu,Other,25,Germany,Team D,Defender,Tennis,M18945,Championship,2024-02-06,Team E,,New York,122,1.0,3,4,45.0,1.06,4145.66,1990.12,9621.05,5055.37,F20176,VVIP,Cash,3,Smith,Win,Sunny
P5305,John,Female,32,Brazil,Team C,Batsman,Cricket,M16652,World Cup,2025-05-14,Team A,Stadium 1,Berlin,32,1.0,2,2,3.0,5.61,2535.76,1137.56,2253.78,8629.04,F52756,Regular,UPI,2,Brown,Draw,Sunny
P6711,Liu,Female,37,Australia,Team A,Bowler,Xootball,M86863,Championship,2023-06-05,Team E,Stadium 1,Sydney,0,7.0,1,3,30.0,8.35,1021.42,664.01,1482.08,3535.04,F59051,Regular,Cash,1,Lee,WIN,Cloudy
P2425,David,Other,26,Brazil,Team C,Goalkeeper,Cricket,M66481,Championship,2023-05-07,Team D,Stadium 1,Berlin,5,8.0,1,0,3.0,6.89,673.46,785.62,8605.72,8397.26,F65795,VVIP,Cash,2,Smith,Draw,Windy
P8193,Mike,Male,20,UK,Team D,Batsman,CRICKET,M51210,World Cup,2021-05-31,Team D,Arena 2,Sydney,40,9.0,0,4,28.0,3.05,2000.01,248.87,4257.87,3539.9,F84025,VIP,UPI,4,Anderson,Win,Rainy
P2923,Maria,Male,34,UK,Team E,Forward,Tennis,M19495,Championship,2022-09-08,Team D,Court 4,Sydney,4,9.0,4,0,72.0,8.64,1167.63,986.71,5114.53,6122.35,F80296,Regular,Online,3,Rahul,Win,Windy
P4882,Priya,Female,37,India,Team E,Bowler,Cricket,M73047,World Cup,2021-04-28,Team A,Stadium 1,Berlin,79,1.0,3,0,78.0,9.68,3852.69,1506.59,5606.15,4737.8,F24131,Regular,Cash,5,Patel,Win,Windy
P4438,John,Zther,44,Australia,Team A,Goalkeeper,Tennis,M27040,Friendly,2025-04-07,Team C,Arena 2,Delhi,17,3.0,3,3,43.0,3.51,1754.41,818.82,8426.5,8940.1,F56745,VIP,Credit Card,1,Lee,Draw,Rainy
